"id","competitor_hotel_name","room_type","price","check_date","competitor_url","created_at","updated_at"
"8744","Berjaya Times Square Hotel","Junior Suite","588.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8745","Berjaya Times Square Hotel","Presidential Suite","736.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8746","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","671.73","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8747","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","648.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8748","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","875.50","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8749","JW Marriott Hotel Kuala Lumpur","Executive Suite","1020.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8750","JW Marriott Hotel Kuala Lumpur","Grand Suite","1284.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8751","Pullman Kuala Lumpur City Centre","Superior Twin Room","428.76","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8752","Pullman Kuala Lumpur City Centre","Superior King Room","451.20","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8753","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","517.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8754","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","644.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8755","Pullman Kuala Lumpur City Centre","Oceanfront Suite","918.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8756","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","291.63","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8757","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","306.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8758","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","339.50","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8759","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","530.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8760","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","689.00","2024-05-02",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8761","Berjaya Times Square Hotel","Deluxe Twin Room","432.56","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8762","Berjaya Times Square Hotel","Deluxe King Room","435.60","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8763","Berjaya Times Square Hotel","Premier Sea View Room","504.90","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8764","Berjaya Times Square Hotel","Junior Suite","660.00","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8765","Berjaya Times Square Hotel","Presidential Suite","915.20","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8766","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","799.85","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8767","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","768.24","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8768","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","944.35","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8769","JW Marriott Hotel Kuala Lumpur","Executive Suite","1012.00","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8770","JW Marriott Hotel Kuala Lumpur","Grand Suite","1240.80","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8771","Pullman Kuala Lumpur City Centre","Superior Twin Room","512.64","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8772","Pullman Kuala Lumpur City Centre","Superior King Room","485.76","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8773","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","611.05","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8774","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","731.50","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8775","Pullman Kuala Lumpur City Centre","Oceanfront Suite","1079.10","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8776","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","320.80","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8777","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","300.30","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8778","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","408.10","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8779","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","506.00","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8780","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","715.00","2024-05-03",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8781","Berjaya Times Square Hotel","Deluxe Twin Room","411.36","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8782","Berjaya Times Square Hotel","Deluxe King Room","440.00","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8783","Berjaya Times Square Hotel","Premier Sea View Room","514.80","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8784","Berjaya Times Square Hotel","Junior Suite","594.00","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8785","Berjaya Times Square Hotel","Presidential Suite","818.40","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8786","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","830.32","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8787","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","776.16","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8788","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","963.05","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8789","JW Marriott Hotel Kuala Lumpur","Executive Suite","1078.00","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8790","JW Marriott Hotel Kuala Lumpur","Grand Suite","1452.00","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8791","Pullman Kuala Lumpur City Centre","Superior Twin Room","543.40","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8792","Pullman Kuala Lumpur City Centre","Superior King Room","512.16","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8793","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","635.25","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8794","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","839.30","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8795","Pullman Kuala Lumpur City Centre","Oceanfront Suite","960.30","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8796","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","302.11","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8797","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","326.70","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8798","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","404.25","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8799","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","500.50","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8800","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","750.75","2024-05-04",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8801","Berjaya Times Square Hotel","Deluxe Twin Room","424.08","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8802","Berjaya Times Square Hotel","Deluxe King Room","444.40","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8803","Berjaya Times Square Hotel","Premier Sea View Room","465.30","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8804","Berjaya Times Square Hotel","Junior Suite","686.40","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8805","Berjaya Times Square Hotel","Presidential Suite","871.20","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8806","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","723.67","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8807","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","744.48","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8808","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","1000.45","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8809","JW Marriott Hotel Kuala Lumpur","Executive Suite","1034.00","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8810","JW Marriott Hotel Kuala Lumpur","Grand Suite","1280.40","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8811","Pullman Kuala Lumpur City Centre","Superior Twin Room","563.91","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8812","Pullman Kuala Lumpur City Centre","Superior King Room","491.04","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8813","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","665.50","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8814","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","700.70","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8815","Pullman Kuala Lumpur City Centre","Oceanfront Suite","1049.40","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8816","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","320.80","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8817","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","306.90","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8818","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","408.10","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8819","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","533.50","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8820","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","765.05","2024-05-05",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8821","Berjaya Times Square Hotel","Deluxe Twin Room","412.52","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8822","Berjaya Times Square Hotel","Deluxe King Room","436.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8823","Berjaya Times Square Hotel","Premier Sea View Room","405.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8824","Berjaya Times Square Hotel","Junior Suite","606.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8825","Berjaya Times Square Hotel","Presidential Suite","816.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8826","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","754.84","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8827","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","698.40","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8828","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","782.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8829","JW Marriott Hotel Kuala Lumpur","Executive Suite","920.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8830","JW Marriott Hotel Kuala Lumpur","Grand Suite","1320.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8831","Pullman Kuala Lumpur City Centre","Superior Twin Room","475.36","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8832","Pullman Kuala Lumpur City Centre","Superior King Room","528.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8833","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","583.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8834","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","714.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8835","Pullman Kuala Lumpur City Centre","Oceanfront Suite","972.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8836","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","291.63","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8837","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","279.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8838","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","378.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8839","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","540.00","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8840","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","682.50","2024-05-06",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8841","Berjaya Times Square Hotel","Deluxe Twin Room","397.10","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8842","Berjaya Times Square Hotel","Deluxe King Room","360.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8843","Berjaya Times Square Hotel","Premier Sea View Room","472.50","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8844","Berjaya Times Square Hotel","Junior Suite","618.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8845","Berjaya Times Square Hotel","Presidential Suite","856.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8846","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","706.36","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8847","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","698.40","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8848","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","875.50","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8849","JW Marriott Hotel Kuala Lumpur","Executive Suite","1040.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8850","JW Marriott Hotel Kuala Lumpur","Grand Suite","1092.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8851","Pullman Kuala Lumpur City Centre","Superior Twin Room","470.70","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8852","Pullman Kuala Lumpur City Centre","Superior King Room","460.80","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8853","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","555.50","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8854","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","686.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8855","Pullman Kuala Lumpur City Centre","Oceanfront Suite","936.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8856","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","268.98","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8857","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","327.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8858","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","350.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8859","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","485.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8860","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","598.00","2024-05-07",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8861","Berjaya Times Square Hotel","Deluxe Twin Room","366.25","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8862","Berjaya Times Square Hotel","Deluxe King Room","392.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8863","Berjaya Times Square Hotel","Premier Sea View Room","463.50","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8864","Berjaya Times Square Hotel","Junior Suite","618.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8865","Berjaya Times Square Hotel","Presidential Suite","744.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8866","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","740.99","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8867","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","655.20","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8868","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","867.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8869","JW Marriott Hotel Kuala Lumpur","Executive Suite","900.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8870","JW Marriott Hotel Kuala Lumpur","Grand Suite","1176.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8871","Pullman Kuala Lumpur City Centre","Superior Twin Room","507.98","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8872","Pullman Kuala Lumpur City Centre","Superior King Room","508.80","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8873","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","577.50","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8874","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","756.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8875","Pullman Kuala Lumpur City Centre","Oceanfront Suite","837.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8876","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","285.97","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8877","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","294.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8878","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","329.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8879","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","450.00","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8880","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","643.50","2024-05-08",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8881","Berjaya Times Square Hotel","Deluxe Twin Room","420.23","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8882","Berjaya Times Square Hotel","Deluxe King Room","400.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8883","Berjaya Times Square Hotel","Premier Sea View Room","423.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8884","Berjaya Times Square Hotel","Junior Suite","600.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8885","Berjaya Times Square Hotel","Presidential Suite","760.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8886","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","671.73","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8887","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","669.60","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8888","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","841.50","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8889","JW Marriott Hotel Kuala Lumpur","Executive Suite","1020.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8890","JW Marriott Hotel Kuala Lumpur","Grand Suite","1140.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8891","Pullman Kuala Lumpur City Centre","Superior Twin Room","456.72","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8892","Pullman Kuala Lumpur City Centre","Superior King Room","475.20","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8893","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","528.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8894","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","679.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8895","Pullman Kuala Lumpur City Centre","Oceanfront Suite","990.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8896","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","277.48","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8897","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","285.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8898","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","360.50","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8899","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","550.00","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8900","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","604.50","2024-05-09",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8901","Berjaya Times Square Hotel","Deluxe Twin Room","453.77","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8902","Berjaya Times Square Hotel","Deluxe King Room","431.20","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8903","Berjaya Times Square Hotel","Premier Sea View Room","529.65","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8904","Berjaya Times Square Hotel","Junior Suite","686.40","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8905","Berjaya Times Square Hotel","Presidential Suite","862.40","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8906","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","731.29","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8907","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","752.40","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8908","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","972.40","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8909","JW Marriott Hotel Kuala Lumpur","Executive Suite","1089.00","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8910","JW Marriott Hotel Kuala Lumpur","Grand Suite","1306.80","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8911","Pullman Kuala Lumpur City Centre","Superior Twin Room","461.38","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8912","Pullman Kuala Lumpur City Centre","Superior King Room","575.52","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8913","Pullman Kuala Lumpur City Centre","Ocean View Deluxe","598.95","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8914","Pullman Kuala Lumpur City Centre","Junior Ocean Suite","739.20","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8915","Pullman Kuala Lumpur City Centre","Oceanfront Suite","891.00","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8916","Wyndham Grand Bangsar Kuala Lumpur","Premier Twin Room","283.42","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8917","Wyndham Grand Bangsar Kuala Lumpur","Premier King Room","363.00","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8918","Wyndham Grand Bangsar Kuala Lumpur","Sea View Deluxe Room","392.70","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8919","Wyndham Grand Bangsar Kuala Lumpur","Junior Suite Sea View","528.00","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8920","Wyndham Grand Bangsar Kuala Lumpur","Royal Suite","657.80","2024-05-10",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8921","Berjaya Times Square Hotel","Deluxe Twin Room","466.49","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8922","Berjaya Times Square Hotel","Deluxe King Room","400.40","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8923","Berjaya Times Square Hotel","Premier Sea View Room","470.25","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8924","Berjaya Times Square Hotel","Junior Suite","726.00","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8925","Berjaya Times Square Hotel","Presidential Suite","809.60","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8926","JW Marriott Hotel Kuala Lumpur","Deluxe Twin Room","837.94","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8927","JW Marriott Hotel Kuala Lumpur","Deluxe King Room","855.36","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
"8928","JW Marriott Hotel Kuala Lumpur","Oceanfront Deluxe Room","916.30","2024-05-11",NULL,"2025-03-02 18:59:35","2025-03-02 18:59:35"
